Product,Tab Name,Data Visualization,Data Viz Calculation,Data Point,Data Point Calculation,Data Dictionary Table,Data Dictionary Field,DD Data Type,Source Type,Source Data Collection,Source Table,Source Column Name,Source Data Type,,
InsightFlow,Payer Mix,Payers Decreasing Production (Practice),(CurrentPeriodCharges - LastPeriodCharges) SORT BY Asc WHERE Practice = '<filter>',Transaction Amount,...,trx_reports,TrxAmt,DECIMAL,PMS,WinOMS,exported_files,amount,string,,
InsightFlow,Payer Mix,Payers Decreasing Production (Practice),(CurrentPeriodCharges - LastPeriodCharges) SORT BY Asc WHERE Practice = '<filter>',Transaction Type,...,trx_reports,TrxType,ENUM ,PMS,WinOMS,exported_files,AccountingType,string,,
InsightFlow,Payer Mix,Payers Decreasing Production (Practice),(CurrentPeriodCharges - LastPeriodCharges) SORT BY Asc WHERE Practice = '<filter>',Payer Type,IF (PrimarySecondary IS NULL) THEN Payer Type = 'Insurance' ELSE Payer Type = 'Patient',trx_reports,PrimarySecondary,ENUM ,PMS,WinOMS,exported+files,Insurance,string,,
InsightFlow,Payer Mix,Payers Decreasing Production (Practice),(CurrentPeriodCharges - LastPeriodCharges) SORT BY Asc WHERE Practice = '<filter>',Service Date,,trx_reports,DateOfService,DATE,PMS,WinOMS,exported_files,service date,string,,
InsightFlow,Payer Mix,Payers Decreasing Production (Provider),(CurrentPeriodCharges - LastPeriodCharges) SORT BY Asc WHERE Provider = '<filter>',Provider,,trx_reports,Provider,VARCHAR,PMS,WinOMS,exported_files,default provider,string,,
InsightFlow,Payer Mix,Payers Decreasing Production (Provider),(CurrentPeriodCharges - LastPeriodCharges) SORT BY Asc WHERE Provider = '<filter>',CurrentPeriodCharges,"SUM(Charges) GROUP BY PayerType WHERE PayerType = ""Insurance"" AND DateOfService IN CurrentPeriod",...,,,,,,,,,
InsightFlow,Payer Mix,Payers Decreasing Production (Provider),(CurrentPeriodCharges - LastPeriodCharges) SORT BY Asc WHERE Provider = '<filter>',LastPeriodCharges,"SUM(Charges) GROUP BY PayerType WHERE PayerType = ""Insurance"" AND DateOfService IN LastPeriod",...,,,,,,,,,
InsightFlow,Payer Mix,Payers Decreasing Production (Provider),(CurrentPeriodCharges - LastPeriodCharges) SORT BY Asc WHERE Provider = '<filter>',Charges,"(SUM(TrxAmt WHEN TrxType = ""charges"") ",...,,,,,,,,,
InsightFlow,Payer Mix,Payers Decreasing Production (Provider),(CurrentPeriodCharges - LastPeriodCharges) SORT BY Asc WHERE Provider = '<filter>',Transaction Amount,...,trx_reports,TrxAmt,DECIMAL,PMS,WinOMS,exported_files,amount,string,,
InsightFlow,Payer Mix,Payers Decreasing Production (Provider),(CurrentPeriodCharges - LastPeriodCharges) SORT BY Asc WHERE Provider = '<filter>',Transaction Type,...,trx_reports,TrxType,ENUM ,PMS,WinOMS,exported_files,AccountingType,string,,
InsightFlow,Payer Mix,Payers Decreasing Production (Provider),(CurrentPeriodCharges - LastPeriodCharges) SORT BY Asc WHERE Provider = '<filter>',Payer Type,IF (PrimarySecondary IS NULL) THEN Payer Type = 'Insurance' ELSE Payer Type = 'Patient',trx_reports,PrimarySecondary,ENUM ,PMS,WinOMS,exported+files,Insurance,string,,
InsightFlow,Payer Mix,Payers Decreasing Production (Provider),(CurrentPeriodCharges - LastPeriodCharges) SORT BY Asc WHERE Provider = '<filter>',Service Date,,trx_reports,DateOfService,DATE,PMS,WinOMS,exported_files,service date,string,,
InsightFlow,Payer Mix,Payers Decreasing Production (Location),(CurrentPeriodCharges - LastPeriodCharges) SORT BY Asc WHERE Location = '<filter>',Location,,trx_reports,Location,VARCHAR,PMS,WinOMS,exported_files,default office,string,,
InsightFlow,Payer Mix,Payers Decreasing Production (Location),(CurrentPeriodCharges - LastPeriodCharges) SORT BY Asc WHERE Location = '<filter>',CurrentPeriodCharges,"SUM(Charges) GROUP BY PayerType WHERE PayerType = ""Insurance"" AND DateOfService IN CurrentPeriod",...,,,,,,,,,
InsightFlow,Payer Mix,Payers Decreasing Production (Location),(CurrentPeriodCharges - LastPeriodCharges) SORT BY Asc WHERE Location = '<filter>',LastPeriodCharges,"SUM(Charges) GROUP BY PayerType WHERE PayerType = ""Insurance"" AND DateOfService IN LastPeriod",...,,,,,,,,,
InsightFlow,Payer Mix,Payers Decreasing Production (Location),(CurrentPeriodCharges - LastPeriodCharges) SORT BY Asc WHERE Location = '<filter>',Charges,"(SUM(TrxAmt WHEN TrxType = ""charges"") ",...,,,,,,,,,
InsightFlow,Payer Mix,Payers Decreasing Production (Location),(CurrentPeriodCharges - LastPeriodCharges) SORT BY Asc WHERE Location = '<filter>',Transaction Amount,...,trx_reports,TrxAmt,DECIMAL,PMS,WinOMS,exported_files,amount,string,,
InsightFlow,Payer Mix,Payers Decreasing Production (Location),(CurrentPeriodCharges - LastPeriodCharges) SORT BY Asc WHERE Location = '<filter>',Transaction Type,...,trx_reports,TrxType,ENUM ,PMS,WinOMS,exported_files,AccountingType,string,,
InsightFlow,Payer Mix,Payers Decreasing Production (Location),(CurrentPeriodCharges - LastPeriodCharges) SORT BY Asc WHERE Location = '<filter>',Payer Type,IF (PrimarySecondary IS NULL) THEN Payer Type = 'Insurance' ELSE Payer Type = 'Patient',trx_reports,PrimarySecondary,ENUM ,PMS,WinOMS,exported+files,Insurance,string,,
InsightFlow,Payer Mix,Payers Decreasing Production (Location),(CurrentPeriodCharges - LastPeriodCharges) SORT BY Asc WHERE Location = '<filter>',Service Date,,trx_reports,DateOfService,DATE,PMS,WinOMS,exported_files,service date,string,,
InsightFlow,Payer Mix,Procedures Increasing Production,(CurrentPeriodCharges - LastPeriodCharges) SORT BY Desc,CurrentPeriodCharges,"SUM(Charges) GROUP BY PayerType WHERE PayerType = ""Insurance"" AND DateOfService IN CurrentPeriod",...,,,,,,,,,
InsightFlow,Payer Mix,Procedures Increasing Production,(CurrentPeriodCharges - LastPeriodCharges) SORT BY Desc,LastPeriodCharges,"SUM(Charges) GROUP BY PayerType WHERE PayerType = ""Insurance"" AND DateOfService IN LastPeriod",...,,,,,,,,,
InsightFlow,Payer Mix,Procedures Increasing Production,(CurrentPeriodCharges - LastPeriodCharges) SORT BY Desc,Charges,"(SUM(TrxAmt WHEN TrxType = ""charges"") ",...,,,,,,,,,
InsightFlow,Payer Mix,Procedures Increasing Production,(CurrentPeriodCharges - LastPeriodCharges) SORT BY Desc,Transaction Amount,...,trx_reports,TrxAmt,DECIMAL,PMS,WinOMS,exported_files,amount,string,,
InsightFlow,Payer Mix,Procedures Increasing Production,(CurrentPeriodCharges - LastPeriodCharges) SORT BY Desc,Transaction Type,...,trx_reports,TrxType,ENUM ,PMS,WinOMS,exported_files,AccountingType,string,,
InsightFlow,Payer Mix,Procedures Increasing Production,(CurrentPeriodCharges - LastPeriodCharges) SORT BY Desc,Procedure Code,,trx_reports,ProcedureCode,code,PMS,WinOMS,exported_files,procedure code,string,,
InsightFlow,Payer Mix,Procedures Increasing Production,(CurrentPeriodCharges - LastPeriodCharges) SORT BY Desc,Service Date,,trx_reports,DateOfService,DATE,PMS,WinOMS,exported_files,service date,string,,
InsightFlow,Payer Mix,Procedures Increasing Production (Practice),(CurrentPeriodCharges - LastPeriodCharges) SORT BY Desc WHERE Practice = '<filter>',Practice ,,trx_reports,POD,VARCHAR,PMS,WinOMS,exported_files,default office,string,,
InsightFlow,Payer Mix,Procedures Increasing Production (Practice),(CurrentPeriodCharges - LastPeriodCharges) SORT BY Desc WHERE Practice = '<filter>',CurrentPeriodCharges,"SUM(Charges) GROUP BY PayerType WHERE PayerType = ""Insurance"" AND DateOfService IN CurrentPeriod",...,,,,,,,,,
InsightFlow,Payer Mix,Procedures Increasing Production (Practice),(CurrentPeriodCharges - LastPeriodCharges) SORT BY Desc WHERE Practice = '<filter>',LastPeriodCharges,"SUM(Charges) GROUP BY PayerType WHERE PayerType = ""Insurance"" AND DateOfService IN LastPeriod",...,,,,,,,,,
InsightFlow,Payer Mix,Procedures Increasing Production (Practice),(CurrentPeriodCharges - LastPeriodCharges) SORT BY Desc WHERE Practice = '<filter>',Charges,"(SUM(TrxAmt WHEN TrxType = ""charges"") ",...,,,,,,,,,
InsightFlow,Payer Mix,Procedures Increasing Production (Practice),(CurrentPeriodCharges - LastPeriodCharges) SORT BY Desc WHERE Practice = '<filter>',Transaction Amount,...,trx_reports,TrxAmt,DECIMAL,PMS,WinOMS,exported_files,amount,string,,
InsightFlow,Payer Mix,Procedures Increasing Production (Practice),(CurrentPeriodCharges - LastPeriodCharges) SORT BY Desc WHERE Practice = '<filter>',Transaction Type,...,trx_reports,TrxType,ENUM ,PMS,WinOMS,exported_files,AccountingType,string,,
InsightFlow,Payer Mix,Procedures Increasing Production (Practice),(CurrentPeriodCharges - LastPeriodCharges) SORT BY Desc WHERE Practice = '<filter>',Procedure Code,,trx_reports,ProcedureCode,code,PMS,WinOMS,exported_files,procedure code,string,,
InsightFlow,Payer Mix,Procedures Increasing Production (Practice),(CurrentPeriodCharges - LastPeriodCharges) SORT BY Desc WHERE Practice = '<filter>',Service Date,,trx_reports,DateOfService,DATE,PMS,WinOMS,exported_files,service date,string,,
InsightFlow,Payer Mix,Procedures Increasing Production (Provider),(CurrentPeriodCharges - LastPeriodCharges) SORT BY Desc WHERE Provider = '<filter>',Provider,,trx_reports,Provider,VARCHAR,PMS,WinOMS,exported_files,default provider,string,,
InsightFlow,Payer Mix,Procedures Increasing Production (Provider),(CurrentPeriodCharges - LastPeriodCharges) SORT BY Desc WHERE Provider = '<filter>',CurrentPeriodCharges,"SUM(Charges) GROUP BY PayerType WHERE PayerType = ""Insurance"" AND DateOfService IN CurrentPeriod",...,,,,,,,,,
InsightFlow,Payer Mix,Procedures Increasing Production (Provider),(CurrentPeriodCharges - LastPeriodCharges) SORT BY Desc WHERE Provider = '<filter>',LastPeriodCharges,"SUM(Charges) GROUP BY PayerType WHERE PayerType = ""Insurance"" AND DateOfService IN LastPeriod",...,,,,,,,,,
InsightFlow,Payer Mix,Procedures Increasing Production (Provider),(CurrentPeriodCharges - LastPeriodCharges) SORT BY Desc WHERE Provider = '<filter>',Charges,"(SUM(TrxAmt WHEN TrxType = ""charges"") ",...,,,,,,,,,
InsightFlow,Payer Mix,Procedures Increasing Production (Provider),(CurrentPeriodCharges - LastPeriodCharges) SORT BY Desc WHERE Provider = '<filter>',Transaction Amount,...,trx_reports,TrxAmt,DECIMAL,PMS,WinOMS,exported_files,amount,string,,
InsightFlow,Payer Mix,Procedures Increasing Production (Provider),(CurrentPeriodCharges - LastPeriodCharges) SORT BY Desc WHERE Provider = '<filter>',Transaction Type,...,trx_reports,TrxType,ENUM ,PMS,WinOMS,exported_files,AccountingType,string,,
InsightFlow,Payer Mix,Procedures Increasing Production (Provider),(CurrentPeriodCharges - LastPeriodCharges) SORT BY Desc WHERE Provider = '<filter>',Procedure Code,,trx_reports,ProcedureCode,code,PMS,WinOMS,exported_files,procedure code,string,,
InsightFlow,Payer Mix,Procedures Increasing Production (Provider),(CurrentPeriodCharges - LastPeriodCharges) SORT BY Desc WHERE Provider = '<filter>',Service Date,,trx_reports,DateOfService,DATE,PMS,WinOMS,exported_files,service date,string,,
InsightFlow,Payer Mix,Procedures Increasing Production (Location),(CurrentPeriodCharges - LastPeriodCharges) SORT BY Desc WHERE Location = '<filter>',Location,,trx_reports,Location,VARCHAR,PMS,WinOMS,exported_files,default office,string,,
InsightFlow,Payer Mix,Procedures Increasing Production (Location),(CurrentPeriodCharges - LastPeriodCharges) SORT BY Desc WHERE Location = '<filter>',CurrentPeriodCharges,"SUM(Charges) GROUP BY PayerType WHERE PayerType = ""Insurance"" AND DateOfService IN CurrentPeriod",...,,,,,,,,,
InsightFlow,Payer Mix,Procedures Increasing Production (Location),(CurrentPeriodCharges - LastPeriodCharges) SORT BY Desc WHERE Location = '<filter>',LastPeriodCharges,"SUM(Charges) GROUP BY PayerType WHERE PayerType = ""Insurance"" AND DateOfService IN LastPeriod",...,,,,,,,,,
InsightFlow,Payer Mix,Procedures Increasing Production (Location),(CurrentPeriodCharges - LastPeriodCharges) SORT BY Desc WHERE Location = '<filter>',Charges,"(SUM(TrxAmt WHEN TrxType = ""charges"") ",...,,,,,,,,,
InsightFlow,Payer Mix,Procedures Increasing Production (Location),(CurrentPeriodCharges - LastPeriodCharges) SORT BY Desc WHERE Location = '<filter>',Transaction Amount,...,trx_reports,TrxAmt,DECIMAL,PMS,WinOMS,exported_files,amount,string,,
InsightFlow,Payer Mix,Procedures Increasing Production (Location),(CurrentPeriodCharges - LastPeriodCharges) SORT BY Desc WHERE Location = '<filter>',Transaction Type,...,trx_reports,TrxType,ENUM ,PMS,WinOMS,exported_files,AccountingType,string,,
InsightFlow,Payer Mix,Procedures Increasing Production (Location),(CurrentPeriodCharges - LastPeriodCharges) SORT BY Desc WHERE Location = '<filter>',Procedure Code,,trx_reports,ProcedureCode,code,PMS,WinOMS,exported_files,procedure code,string,,
InsightFlow,Payer Mix,Procedures Increasing Production (Location),(CurrentPeriodCharges - LastPeriodCharges) SORT BY Desc WHERE Location = '<filter>',Service Date,,trx_reports,DateOfService,DATE,PMS,WinOMS,exported_files,service date,string,,
InsightFlow,Payer Mix,Procedures Decreasing Production,(CurrentPeriodCharges - LastPeriodCharges) SORT BY Asc,CurrentPeriodCharges,"SUM(Charges) GROUP BY PayerType WHERE PayerType = ""Insurance"" AND DateOfService IN CurrentPeriod",...,,,,,,,,,
InsightFlow,Payer Mix,Procedures Decreasing Production,(CurrentPeriodCharges - LastPeriodCharges) SORT BY Asc,LastPeriodCharges,"SUM(Charges) GROUP BY PayerType WHERE PayerType = ""Insurance"" AND DateOfService IN LastPeriod",...,,,,,,,,,
InsightFlow,Payer Mix,Procedures Decreasing Production,(CurrentPeriodCharges - LastPeriodCharges) SORT BY Asc,Charges,"(SUM(TrxAmt WHEN TrxType = ""charges"") ",...,,,,,,,,,
InsightFlow,Payer Mix,Procedures Decreasing Production,(CurrentPeriodCharges - LastPeriodCharges) SORT BY Asc,Transaction Amount,...,trx_reports,TrxAmt,DECIMAL,PMS,WinOMS,exported_files,amount,string,,
InsightFlow,Payer Mix,Procedures Decreasing Production,(CurrentPeriodCharges - LastPeriodCharges) SORT BY Asc,Transaction Type,...,trx_reports,TrxType,ENUM ,PMS,WinOMS,exported_files,AccountingType,string,,
InsightFlow,Payer Mix,Procedures Decreasing Production,(CurrentPeriodCharges - LastPeriodCharges) SORT BY Asc,Procedure Code,,trx_reports,ProcedureCode,code,PMS,WinOMS,exported_files,procedure code,string,,
InsightFlow,Payer Mix,Procedures Decreasing Production,(CurrentPeriodCharges - LastPeriodCharges) SORT BY Asc,Service Date,,trx_reports,DateOfService,DATE,PMS,WinOMS,exported_files,service date,string,,
InsightFlow,Payer Mix,Procedures Decreasing Production (Practice),(CurrentPeriodCharges - LastPeriodCharges) SORT BY Asc WHERE Practice = '<filter>',Practice ,,trx_reports,POD,VARCHAR,PMS,WinOMS,exported_files,default office,string,,
InsightFlow,Payer Mix,Procedures Decreasing Production (Practice),(CurrentPeriodCharges - LastPeriodCharges) SORT BY Asc WHERE Practice = '<filter>',CurrentPeriodCharges,"SUM(Charges) GROUP BY PayerType WHERE PayerType = ""Insurance"" AND DateOfService IN CurrentPeriod",...,,,,,,,,,
InsightFlow,Payer Mix,Procedures Decreasing Production (Practice),(CurrentPeriodCharges - LastPeriodCharges) SORT BY Asc WHERE Practice = '<filter>',LastPeriodCharges,"SUM(Charges) GROUP BY PayerType WHERE PayerType = ""Insurance"" AND DateOfService IN LastPeriod",...,,,,,,,,,
InsightFlow,Payer Mix,Procedures Decreasing Production (Practice),(CurrentPeriodCharges - LastPeriodCharges) SORT BY Asc WHERE Practice = '<filter>',Charges,"(SUM(TrxAmt WHEN TrxType = ""charges"") ",...,,,,,,,,,
InsightFlow,Payer Mix,Procedures Decreasing Production (Practice),(CurrentPeriodCharges - LastPeriodCharges) SORT BY Asc WHERE Practice = '<filter>',Transaction Amount,...,trx_reports,TrxAmt,DECIMAL,PMS,WinOMS,exported_files,amount,string,,
InsightFlow,Payer Mix,Procedures Decreasing Production (Practice),(CurrentPeriodCharges - LastPeriodCharges) SORT BY Asc WHERE Practice = '<filter>',Transaction Type,...,trx_reports,TrxType,ENUM ,PMS,WinOMS,exported_files,AccountingType,string,,
InsightFlow,Payer Mix,Procedures Decreasing Production (Practice),(CurrentPeriodCharges - LastPeriodCharges) SORT BY Asc WHERE Practice = '<filter>',Procedure Code,,trx_reports,ProcedureCode,code,PMS,WinOMS,exported_files,procedure code,string,,
InsightFlow,Payer Mix,Procedures Decreasing Production (Practice),(CurrentPeriodCharges - LastPeriodCharges) SORT BY Asc WHERE Practice = '<filter>',Service Date,,trx_reports,DateOfService,DATE,PMS,WinOMS,exported_files,service date,string,,
InsightFlow,Payer Mix,Procedures Decreasing Production (Provider),(CurrentPeriodCharges - LastPeriodCharges) SORT BY Asc WHERE Provider = '<filter>',Provider,,trx_reports,Provider,VARCHAR,PMS,WinOMS,exported_files,default provider,string,,
InsightFlow,Payer Mix,Procedures Decreasing Production (Provider),(CurrentPeriodCharges - LastPeriodCharges) SORT BY Asc WHERE Provider = '<filter>',CurrentPeriodCharges,"SUM(Charges) GROUP BY PayerType WHERE PayerType = ""Insurance"" AND DateOfService IN CurrentPeriod",...,,,,,,,,,
InsightFlow,Payer Mix,Procedures Decreasing Production (Provider),(CurrentPeriodCharges - LastPeriodCharges) SORT BY Asc WHERE Provider = '<filter>',LastPeriodCharges,"SUM(Charges) GROUP BY PayerType WHERE PayerType = ""Insurance"" AND DateOfService IN LastPeriod",...,,,,,,,,,
InsightFlow,Payer Mix,Procedures Decreasing Production (Provider),(CurrentPeriodCharges - LastPeriodCharges) SORT BY Asc WHERE Provider = '<filter>',Charges,"(SUM(TrxAmt WHEN TrxType = ""charges"") ",...,,,,,,,,,
InsightFlow,Payer Mix,Procedures Decreasing Production (Provider),(CurrentPeriodCharges - LastPeriodCharges) SORT BY Asc WHERE Provider = '<filter>',Transaction Amount,...,trx_reports,TrxAmt,DECIMAL,PMS,WinOMS,exported_files,amount,string,,
InsightFlow,Payer Mix,Procedures Decreasing Production (Provider),(CurrentPeriodCharges - LastPeriodCharges) SORT BY Asc WHERE Provider = '<filter>',Transaction Type,...,trx_reports,TrxType,ENUM ,PMS,WinOMS,exported_files,AccountingType,string,,
