Schema,TableName,ColumnName,DataType
dbo,BillingStatementPrice,PostagePrice,decimal
dbo,BillingStatementPrice,OrganizationID,int
dbo,BillingStatementPrice,DomainVersion,int
dbo,BillingStatementPrice,StartDate,datetime2
dbo,BillingStatementPrice,Created,datetime2
dbo,BillingStatementPrice,CreatedBy,varchar
dbo,BillingStatementPrice,CreatedByHost,varchar
dbo,BillingStatementPrice,LastModified,datetime2
dbo,BillingStatementPrice,LastModifiedBy,varchar
dbo,BillingStatementPrice,LastModifiedByHost,varchar
dbo,BillingStatementSubmittedInfo,BillingStatementSubmittedInfoID,bigint
dbo,BillingStatementSubmittedInfo,PatientID,bigint
dbo,BillingStatementSubmittedInfo,Data,varchar
dbo,BillingStatementSubmittedInfo,LocationID,bigint
dbo,BillingStatementSubmittedInfo,OrganizationID,int
dbo,BillingStatementSubmittedInfo,SubmitType,varchar
dbo,BillingStatementSubmittedInfo,Created,datetime2
dbo,BillingStatementSubmittedInfo,CreatedBy,varchar
dbo,BillingStatementSubmittedInfo,CreatedByHost,varchar
dbo,BillingStatementSubmittedInfo,LastModified,datetime2
dbo,BillingStatementSubmittedInfo,LastModifiedBy,varchar
dbo,BillingStatementSubmittedInfo,LastModifiedByHost,varchar
dbo,BillingStatementSubmittedInfo,DomainVersion,int
dbo,BillingType,BillingTypeID,int
dbo,BillingType,ShortName,varchar
dbo,BillingType,FullName,varchar
dbo,BillingType,Version,int
dbo,BillingType,Created,datetime
dbo,BillingType,CreatedBy,varchar
dbo,BillingType,CreatedByHost,varchar
dbo,BillingType,LastModified,datetime
dbo,BillingType,LastModifiedBy,varchar
dbo,BillingType,LastModifiedByHost,varchar
dbo,BillingTypeAcademic,BillingTypeID,bigint
dbo,BillingTypeAcademic,Code,varchar
dbo,BillingTypeAcademic,Description,varchar
dbo,BillingTypeAcademic,OrganizationID,int
dbo,BillingTypeAcademic,EffectiveDate,datetime2
dbo,BillingTypeAcademic,InactiveDate,datetime2
dbo,BillingTypeAcademic,DomainVersion,int
dbo,BillingTypeAcademic,Sequence,int
dbo,BillingTypeAcademic,IsDefault,bit
dbo,BillingTypeAcademic,Created,datetime2
dbo,BillingTypeAcademic,CreatedBy,varchar
dbo,BillingTypeAcademic,CreatedByHost,varchar
dbo,BillingTypeAcademic,LastModified,datetime2
dbo,BillingTypeAcademic,LastModifiedBy,varchar
dbo,BillingTypeAcademic,LastModifiedByHost,varchar
dbo,BotControl,OnlineUserID,bigint
dbo,BotControl,Username,varchar
dbo,BotControl,OrganizationID,int
dbo,BotControl,Created,datetime2
dbo,BotControl,CreatedBy,varchar
dbo,BotControl,CreatedByHost,varchar
dbo,BotControl,LastModified,datetime2
dbo,BotControl,LastModifiedBy,varchar
dbo,BotControl,LastModifiedByHost,varchar
dbo,BotControl,DisabledCount,int
dbo,BotControl,WhiteListEnabledDate,datetime2
dbo,BotControl,IsManuallyAdded,bit
dbo,BotControl,CheckType,varchar
dbo,BrandRegistrationInfo,LocationID,bigint
dbo,BrandRegistrationInfo,EIN,varchar
dbo,BrandRegistrationInfo,DomainVersion,int
dbo,BrandRegistrationInfo,OrganizationID,int
dbo,BrandRegistrationInfo,Created,datetime2
dbo,BrandRegistrationInfo,CreatedBy,varchar
dbo,BrandRegistrationInfo,CreatedByHost,varchar
dbo,BrandRegistrationInfo,LastModified,datetime2
dbo,BrandRegistrationInfo,LastModifiedBy,varchar
dbo,BrandRegistrationInfo,LastModifiedByHost,varchar
dbo,BrandRegistrationInfo,BusinessName,varchar
dbo,BrandRegistrationInfo,AddressID,bigint
dbo,BrandRegistrationInfo,BusinessTypeID,tinyint
dbo,BrandRegistrationInfo,CompanyTypeID,tinyint
dbo,BrandRegistrationInfo,CompanyStockTickerSymbol,varchar
dbo,BrandRegistrationInfo,StockExchangeID,tinyint
dbo,BrandRegistrationInfo,WebsiteUrl,varchar
dbo,BrandRegistrationInfo,SocialMediaUrl,varchar
dbo,BrandRegistrationInfo,LastModifiedDate,datetime2
dbo,BrandRegistrationInfo,BusinessVerificationEmail,varchar
dbo,BulkInsurancePayment,BulkInsurancePaymentID,bigint
dbo,BulkInsurancePayment,OrganizationID,int
dbo,BulkInsurancePayment,InsuranceCarrierID,bigint
dbo,BulkInsurancePayment,DatedAs,datetime
dbo,BulkInsurancePayment,Amount,decimal
dbo,BulkInsurancePayment,InsurancePaymentTypeID,bigint
dbo,BulkInsurancePayment,CheckNumber,varchar
dbo,BulkInsurancePayment,BankNumber,varchar
dbo,BulkInsurancePayment,ReferenceNumber,varchar
dbo,BulkInsurancePayment,DomainVersion,int
dbo,BulkInsurancePayment,Created,datetime
dbo,BulkInsurancePayment,CreatedBy,varchar
dbo,BulkInsurancePayment,CreatedByHost,varchar
dbo,BulkInsurancePayment,LastModified,datetime
dbo,BulkInsurancePayment,LastModifiedBy,varchar
dbo,BulkInsurancePayment,LastModifiedByHost,varchar
dbo,BulkInsurancePayment,LocationID,bigint
dbo,BulkInsurancePayment,CreditCardTransactionID,bigint
dbo,BulkInsurancePayment,IsActive,bit
dbo,BulkInsurancePayment,PatientPaymentBillingID,bigint
dbo,BulkInsurancePaymentInsuranceClaim,BulkInsurancePaymentID,bigint
dbo,BulkInsurancePaymentInsuranceClaim,InsuranceClaimID,bigint
dbo,BulkInsurancePaymentInsuranceClaim,Created,datetime
dbo,BulkInsurancePaymentInsuranceClaim,CreatedBy,varchar
dbo,BulkInsurancePaymentInsuranceClaim,CreatedByHost,varchar
dbo,BulkInsurancePaymentInsuranceClaim,LastModified,datetime
dbo,BulkInsurancePaymentInsuranceClaim,LastModifiedBy,varchar
dbo,BulkInsurancePaymentInsuranceClaim,LastModifiedByHost,varchar
dbo,BulkInsurancePaymentInsurancePayment,BulkInsurancePaymentID,bigint
dbo,BulkInsurancePaymentInsurancePayment,PatientLedgerID,bigint
dbo,BulkInsurancePaymentInsurancePayment,Created,datetime
dbo,BulkInsurancePaymentInsurancePayment,CreatedBy,varchar
dbo,BulkInsurancePaymentInsurancePayment,CreatedByHost,varchar
dbo,BulkInsurancePaymentInsurancePayment,LastModified,datetime
dbo,BulkInsurancePaymentInsurancePayment,LastModifiedBy,varchar
dbo,BulkInsurancePaymentInsurancePayment,LastModifiedByHost,varchar
dbo,BusinessType,BusinessTypeID,tinyint
dbo,BusinessType,Name,varchar
dbo,BusinessType,BasicDescription,varchar
dbo,BusinessType,Created,datetime2
dbo,BusinessType,CreatedBy,varchar
dbo,BusinessType,CreatedByHost,varchar
dbo,BusinessType,LastModified,datetime2
dbo,BusinessType,LastModifiedBy,varchar
dbo,BusinessType,LastModifiedByHost,varchar
dbo,CampaignType,CampaignTypeID,int
dbo,CampaignType,Name,varchar
dbo,CampaignType,Description,varchar
dbo,CampaignType,Created,datetime
dbo,CampaignType,CreatedBy,varchar
dbo,CampaignType,CreatedByHost,varchar
dbo,CampaignType,LastModified,datetime
dbo,CampaignType,LastModifiedBy,varchar
dbo,CampaignType,LastModifiedByHost,varchar
dbo,CancelledClaimAU,CancelledClaimAUID,bigint
dbo,CancelledClaimAU,DomainVersion,int
dbo,CancelledClaimAU,OrganizationID,int
dbo,CancelledClaimAU,LocationID,bigint
dbo,CancelledClaimAU,PatientID,bigint
dbo,CancelledClaimAU,BillingProviderID,bigint
dbo,CancelledClaimAU,RenderingProviderID,bigint
dbo,CancelledClaimAU,ServiceDate,datetime
dbo,CancelledClaimAU,Created,datetime
dbo,CancelledClaimAU,CreatedBy,varchar
dbo,CancelledClaimAU,CreatedByHost,varchar
dbo,CancelledClaimAU,LastModified,datetime
dbo,CancelledClaimAU,LastModifiedBy,varchar
dbo,CancelledClaimAU,LastModifiedByHost,varchar
dbo,CancelledClaimItemAU,CancelledClaimItemAUID,bigint
dbo,CancelledClaimItemAU,DomainVersion,int
dbo,CancelledClaimItemAU,OrganizationID,int
dbo,CancelledClaimItemAU,PatientID,bigint
dbo,CancelledClaimItemAU,ProviderID,bigint
dbo,CancelledClaimItemAU,ItemDescription,varchar
dbo,CancelledClaimItemAU,Code,varchar
dbo,CancelledClaimItemAU,ServiceDate,datetime
dbo,CancelledClaimItemAU,Created,datetime
dbo,CancelledClaimItemAU,ToothNumber,varchar
dbo,CancelledClaimItemAU,Surfaces,varchar
dbo,CancelledClaimItemAU,Amount,decimal
dbo,CancelledClaimItemAU,CreatedBy,varchar
dbo,CancelledClaimItemAU,CreatedByHost,varchar
dbo,CancelledClaimItemAU,LastModified,datetime
dbo,CancelledClaimItemAU,LastModifiedBy,varchar
dbo,CancelledClaimItemAU,LastModifiedByHost,varchar
dbo,CancelledClaimItemAU,CancelledClaimAUID,bigint
dbo,CancelledClaimItemAU,BillingCode,varchar
dbo,CancelledInvoiceItemAU,CancelledInvoiceItemAUID,bigint
dbo,CancelledInvoiceItemAU,CancelledInvoiceItemAUVersion,int
dbo,CancelledInvoiceItemAU,OrganizationID,int
dbo,CancelledInvoiceItemAU,PatientID,bigint
dbo,CancelledInvoiceItemAU,ProviderID,bigint
dbo,CancelledInvoiceItemAU,ItemDescription,varchar
dbo,CancelledInvoiceItemAU,Code,varchar
dbo,CancelledInvoiceItemAU,ServiceDate,datetime
dbo,CancelledInvoiceItemAU,InvoiceAUID,bigint
dbo,CancelledInvoiceItemAU,Amount,decimal
dbo,CancelledInvoiceItemAU,ToothNumber,varchar
dbo,CancelledInvoiceItemAU,Surfaces,varchar
dbo,CancelledInvoiceItemAU,CreatedBy,varchar
dbo,CancelledInvoiceItemAU,CreatedByHost,varchar
dbo,CancelledInvoiceItemAU,LastModified,datetime
dbo,CancelledInvoiceItemAU,LastModifiedBy,varchar
dbo,CancelledInvoiceItemAU,LastModifiedByHost,varchar
dbo,CancelledInvoiceItemAU,BillingCode,varchar
dbo,CardPaymentAccount,CardPaymentAccountID,bigint
dbo,CardPaymentAccount,AccountID,varchar
dbo,CardPaymentAccount,AcceptorID,varchar
dbo,CardPaymentAccount,AccountToken,varchar
dbo,CardPaymentAccount,LocationID,bigint
dbo,CardPaymentAccount,OrganizationID,int
dbo,CardPaymentAccount,DomainVersion,int
dbo,CardPaymentAccount,Created,datetime2
dbo,CardPaymentAccount,CreatedBy,varchar
dbo,CardPaymentAccount,CreatedByHost,varchar
dbo,CardPaymentAccount,LastModified,datetime2
dbo,CardPaymentAccount,LastModifiedBy,varchar
dbo,CardPaymentAccount,LastModifiedByHost,varchar
dbo,CardPaymentAccount,AccountName,varchar
dbo,CardPaymentAccount,IsDeleted,bit
dbo,CardPaymentAccount,TerminalID,varchar
dbo,CardPaymentAccountLane,CardPaymentAccountLaneID,bigint
dbo,CardPaymentAccountLane,TerminalId,varchar
dbo,CardPaymentAccountLane,CardPaymentAccountLaneExtId,bigint
dbo,CardPaymentAccountLane,Description,varchar
dbo,CardPaymentAccountLane,CardPaymentAccountID,bigint
dbo,CardPaymentAccountLane,OrganizationID,int
dbo,CardPaymentAccountLane,DomainVersion,int
dbo,CardPaymentAccountLane,Created,datetime2
dbo,CardPaymentAccountLane,CreatedBy,varchar
dbo,CardPaymentAccountLane,CreatedByHost,varchar
dbo,CardPaymentAccountLane,LastModified,datetime2
dbo,CardPaymentAccountLane,LastModifiedBy,varchar
dbo,CardPaymentAccountLane,LastModifiedByHost,varchar
dbo,CardPaymentAccountLane,IsDeleted,bit
dbo,CardPaymentAccountLane,CardPaymentTerminalID,bigint
dbo,CardPaymentTerminal,CardPaymentTerminalID,bigint
dbo,CardPaymentTerminal,SerialNumber,varchar
dbo,CardPaymentTerminal,LockedDate,datetime2
dbo,CardPaymentTerminal,LockedBy_OnlineUserID,bigint
dbo,CardPaymentTerminal,OrganizationID,int
dbo,CardPaymentTerminal,DomainVersion,int
dbo,CardPaymentTerminal,Created,datetime2
dbo,CardPaymentTerminal,CreatedBy,varchar
dbo,CardPaymentTerminal,CreatedByHost,varchar
dbo,CardPaymentTerminal,LastModified,datetime2
dbo,CardPaymentTerminal,LastModifiedBy,varchar
dbo,CardPaymentTerminal,LastModifiedByHost,varchar
dbo,CardSwipeDevice,CardSwipeDeviceID,int
dbo,CardSwipeDevice,Name,varchar
dbo,CardSwipeDevice,Version,int
dbo,CardSwipeDevice,Created,datetime
dbo,CardSwipeDevice,CreatedBy,varchar
dbo,CardSwipeDevice,CreatedByHost,varchar
dbo,CardSwipeDevice,LastModified,datetime
dbo,CardSwipeDevice,LastModifiedBy,varchar
dbo,CardSwipeDevice,LastModifiedByHost,varchar
dbo,CarrierInsurancePlan,InsuranceCarrierID,bigint
dbo,CarrierInsurancePlan,Version,int
dbo,CarrierInsurancePlan,Contact,varchar
dbo,CarrierInsurancePlan,Email,varchar
dbo,CarrierInsurancePlan,Name,varchar
dbo,CarrierInsurancePlan,Number,varchar
dbo,CarrierInsurancePlan,Phone,varchar
dbo,CarrierInsurancePlan,PhoneExt,varchar
dbo,CarrierInsurancePlan,RenewalMonth,varchar
dbo,CarrierInsurancePlan,Type,varchar
dbo,CarrierInsurancePlan,Created,datetime
dbo,CarrierInsurancePlan,CreatedBy,varchar
dbo,CarrierInsurancePlan,CreatedByHost,varchar
dbo,CarrierInsurancePlan,LastModified,datetime
dbo,CarrierInsurancePlan,LastModifiedBy,varchar
dbo,CarrierInsurancePlan,LastModifiedByHost,varchar
dbo,CarrierInsurancePlan,PhoneFax,varchar
dbo,CarrierInsurancePlan,Employer,varchar
dbo,CarrierInsurancePlan,SourceOfPaymentID,int
dbo,CarrierInsurancePlan,PlanNote,varchar
dbo,CarrierInsurancePlan,CarrierInsurancePlanAddressID,bigint
dbo,CarrierInsurancePlan,CarrierInsurancePlanID,bigint
dbo,CarrierInsurancePlan,OrganizationID,int
dbo,CarrierInsurancePlan,InNetwork_CarrierPlanCoverageID,bigint
dbo,CarrierInsurancePlan,ForceBenefitsUpdate,bit
dbo,CarrierInsurancePlan,IsActive,bit
dbo,CarrierInsurancePlan,DeactivateDate,datetime
dbo,CarrierInsurancePlanAdditionalInfo,CarrierInsurancePlanAdditionalInfoId,bigint
dbo,CarrierInsurancePlanAdditionalInfo,CarrierInsurancePlanId,bigint
dbo,CarrierInsurancePlanAdditionalInfo,OrganizationId,int
dbo,CarrierInsurancePlanAdditionalInfo,EligibilityCoverageLevelId,tinyint
dbo,CarrierInsurancePlanAdditionalInfo,MissingToothClauseId,tinyint
dbo,CarrierInsurancePlanAdditionalInfo,CrownsBridgesPaidOnId,tinyint
dbo,CarrierInsurancePlanAdditionalInfo,DomainVersion,int
dbo,CarrierInsurancePlanAdditionalInfo,Created,datetime2
dbo,CarrierInsurancePlanAdditionalInfo,CreatedBy,varchar
dbo,CarrierInsurancePlanAdditionalInfo,CreatedByHost,varchar
dbo,CarrierInsurancePlanAdditionalInfo,LastModified,datetime2
dbo,CarrierInsurancePlanAdditionalInfo,LastModifiedBy,varchar
dbo,CarrierInsurancePlanAdditionalInfo,LastModifiedByHost,varchar
dbo,CarrierInsurancePlanAddress,Version,int
dbo,CarrierInsurancePlanAddress,Address1,varchar
dbo,CarrierInsurancePlanAddress,Address2,varchar
dbo,CarrierInsurancePlanAddress,City,varchar
dbo,CarrierInsurancePlanAddress,State,varchar
dbo,CarrierInsurancePlanAddress,PostalCode,varchar
dbo,CarrierInsurancePlanAddress,Created,datetime
dbo,CarrierInsurancePlanAddress,CreatedBy,varchar
dbo,CarrierInsurancePlanAddress,CreatedByHost,varchar
dbo,CarrierInsurancePlanAddress,LastModified,datetime
dbo,CarrierInsurancePlanAddress,LastModifiedBy,varchar
dbo,CarrierInsurancePlanAddress,LastModifiedByHost,varchar
dbo,CarrierInsurancePlanAddress,CarrierInsurancePlanAddressID,bigint
dbo,CarrierInsurancePlanAddress,OrganizationID,int
dbo,CarrierInsurancePlanCoordinationOfBenefits,CarrierInsurancePlanID,bigint
dbo,CarrierInsurancePlanCoordinationOfBenefits,SourceOfPaymentID,int
dbo,CarrierInsurancePlanCoordinationOfBenefits,CoordinationOfBenefitsMethodID,tinyint
dbo,CarrierInsurancePlanCoordinationOfBenefits,DomainVersion,int
dbo,CarrierInsurancePlanCoordinationOfBenefits,Created,datetime2
dbo,CarrierInsurancePlanCoordinationOfBenefits,CreatedBy,varchar
dbo,CarrierInsurancePlanCoordinationOfBenefits,CreatedByHost,varchar
dbo,CarrierInsurancePlanCoordinationOfBenefits,LastModified,datetime2
dbo,CarrierInsurancePlanCoordinationOfBenefits,LastModifiedBy,varchar
dbo,CarrierInsurancePlanCoordinationOfBenefits,LastModifiedByHost,varchar
dbo,CarrierInsurancePlanLocation,Version,int
dbo,CarrierInsurancePlanLocation,CarrierInsurancePlanID,bigint
dbo,CarrierInsurancePlanLocation,LocationID,bigint
dbo,CarrierInsurancePlanLocation,UCR_FeeScheduleID,bigint
dbo,CarrierInsurancePlanLocation,CoPay_FeeScheduleID,bigint
dbo,CarrierInsurancePlanLocation,Created,datetime
dbo,CarrierInsurancePlanLocation,CreatedBy,varchar
dbo,CarrierInsurancePlanLocation,CreatedByHost,varchar
dbo,CarrierInsurancePlanLocation,LastModified,datetime
dbo,CarrierInsurancePlanLocation,LastModifiedBy,varchar
dbo,CarrierInsurancePlanLocation,LastModifiedByHost,varchar
dbo,CarrierInsurancePlanLocation,CarrierInsurancePlanLocationID,bigint
dbo,CarrierInsurancePlanLocation,OrganizationID,int
dbo,CarrierInsurancePlanLocation,UseMaxAllowableFeesOnClaims,bit
dbo,CarrierPlanCopayException,CarrierPlanCopayExceptionID,bigint
dbo,CarrierPlanCopayException,ExceptionProcedureCode_OrganizationProcedureID,bigint
dbo,CarrierPlanCopayException,DowngradeProcedureCode_OrganizationProcedureID,bigint
dbo,CarrierPlanCopayException,DeductibleTypeID,int
dbo,CarrierPlanCopayException,DomainVersion,int
dbo,CarrierPlanCopayException,Reason,varchar
dbo,CarrierPlanCopayException,Copay,decimal
dbo,CarrierPlanCopayException,MaxAgeLimit,tinyint
dbo,CarrierPlanCopayException,CarrierPlanCoverageID,bigint
dbo,CarrierPlanCopayException,OrganizationID,int
dbo,CarrierPlanCopayException,ExceptionType_CoverageExceptionTypeID,tinyint
dbo,CarrierPlanCopayException,Created,datetime
dbo,CarrierPlanCopayException,CreatedBy,varchar
dbo,CarrierPlanCopayException,CreatedByHost,varchar
dbo,CarrierPlanCopayException,LastModified,datetime
dbo,CarrierPlanCopayException,LastModifiedBy,varchar
dbo,CarrierPlanCopayException,LastModifiedByHost,varchar
dbo,CarrierPlanCopayException,MinAgeLimit,tinyint
dbo,CarrierPlanCopayException,MaxAgeUnlimited,bit
dbo,CarrierPlanCopayException,FrequencyLimitID,bigint
dbo,CarrierPlanCopayException,CoverageExceptionWaitingPeriodID,bigint
dbo,CarrierPlanCoverage,Version,int
dbo,CarrierPlanCoverage,Created,datetime
dbo,CarrierPlanCoverage,CreatedBy,varchar
dbo,CarrierPlanCoverage,CreatedByHost,varchar
dbo,CarrierPlanCoverage,LastModified,datetime
dbo,CarrierPlanCoverage,LastModifiedBy,varchar
dbo,CarrierPlanCoverage,LastModifiedByHost,varchar
dbo,CarrierPlanCoverage,NoDuplicationOfBenefitsClause,bit
dbo,CarrierPlanCoverage,CurrentYear_DeductiblesAndMaximumsID,bigint
dbo,CarrierPlanCoverage,PreviousYear_DeductiblesAndMaximumsID,bigint
dbo,CarrierPlanCoverage,CarrierPlanCoverageID,bigint
dbo,CarrierPlanCoverage,OrganizationID,int
dbo,CarrierPlanCoverage,CoverageTypeID,tinyint
dbo,CarrierPlanCoverageException,Exception_OrganizationProcedureID,bigint
dbo,CarrierPlanCoverageException,Downgrade_OrganizationProcedureID,bigint
dbo,CarrierPlanCoverageException,DeductibleTypeID,int
dbo,CarrierPlanCoverageException,Version,int
dbo,CarrierPlanCoverageException,Reason,varchar
dbo,CarrierPlanCoverageException,CoveragePercentage,decimal
dbo,CarrierPlanCoverageException,MaxAgeLimit,tinyint
dbo,CarrierPlanCoverageException,Created,datetime
dbo,CarrierPlanCoverageException,CreatedBy,varchar
dbo,CarrierPlanCoverageException,CreatedByHost,varchar
dbo,CarrierPlanCoverageException,LastModified,datetime
dbo,CarrierPlanCoverageException,LastModifiedBy,varchar
dbo,CarrierPlanCoverageException,LastModifiedByHost,varchar
dbo,CarrierPlanCoverageException,CarrierPlanCoverageID,bigint
dbo,CarrierPlanCoverageException,CarrierPlanCoverageExceptionID,bigint
dbo,CarrierPlanCoverageException,OrganizationID,int
dbo,CarrierPlanCoverageException,ExceptionTypeID,tinyint
dbo,CarrierPlanCoverageException,MinAgeLimit,tinyint
dbo,CarrierPlanCoverageException,MaxAgeUnlimited,bit
dbo,CarrierPlanCoverageException,FrequencyLimitID,bigint
dbo,CarrierPlanCoverageException,CoverageExceptionWaitingPeriodID,bigint
dbo,cdcConfluentTest,ConfluentTestID,int
dbo,cdcConfluentTest,Name,varchar
dbo,cdcConfluentTest,Value,int
dbo,cdcConfluentTest,Created,datetime2
dbo,cdcConfluentTest,CreatedBy,varchar
dbo,cdcConfluentTest,CreatedByHost,varchar
dbo,cdcConfluentTest,LastModified,datetime2
dbo,cdcConfluentTest,LastModifiedBy,varchar
dbo,cdcConfluentTest,LastModifiedByHost,varchar
