Product,Tab Name,Data Visualization,Data Viz Calculation,Enterprise Data Dictionary Table,Enterprise Data Dictionary Field,Enterprise DD Data Type,Data Point Calculation,Data Teams Data Dictionary Table22,Data Team Data Dictionary Field,DD Data Type2,Source Type,Source Data Collection,Source Table,Source Column Name,Source Data Type
InsightFlow,Accounts Receivable,AR Trends Over Time (Lob),"FOR EACH MonthEnd in last 12 months { 
    SUM(ARBalanceAsOfMonth) GROUP BY AgeBucket
    WHERE Lob = '<filter>'
 }",dbo.transactions,Adjusted Charges,float,,dbo.factRevenueLineItems,RevenueAdjustedAmount,decimal(9),PMS,HCHB,accounting.REVENUE_TRANSACTIONS,rt_adjustedamount,decimal(9)
InsightFlow,Accounts Receivable,AR Trends Over Time (Lob),"FOR EACH MonthEnd in last 12 months { 
    SUM(ARBalanceAsOfMonth) GROUP BY AgeBucket
    WHERE Lob = '<filter>'
 }",dbo.transactions,Service Date,date,,dbo.factRevenueLineItems,ServiceDate,date,PMS,HCHB,billing.LINE_ITEMS,li_servicedate,date
InsightFlow,Accounts Receivable,AR Trends Over Time (Lob),"FOR EACH MonthEnd in last 12 months { 
    SUM(ARBalanceAsOfMonth) GROUP BY AgeBucket
    WHERE Lob = '<filter>'
 }",dbo.transactions,Age Bucket,date,"WHEN (today - DateValue) < 30 THEN '<30'
 WHEN (today - DateValue) < 61 THEN '31-60'
 WHEN (today - DateValue) < 91 THEN '61-90'
    ELSE '>90'",,,,,,,,
InsightFlow,Accounts Receivable,AR Trends Over Time (Lob),"FOR EACH MonthEnd in last 12 months { 
    SUM(ARBalanceAsOfMonth) GROUP BY AgeBucket
    WHERE Lob = '<filter>'
 }",dbo.transactions,Month End,date,"end of month for (today ? k months), k = 1..12",dbo.dimDates,DateValue,date,PMS,HCHB,,,
InsightFlow,Accounts Receivable,AR Balance By Specialty,"(SUM(Adjusted Charges) - SUM(Payments)) 
GROUP BY Specialty",dbo.transactions,Payments,float,,dbo.factRevenueCashPayments,InitialAmount,decimal(9),PMS,HCHB,accounting.CASH_TRANSACTIONS,ct_initialamount,decimal(9)
InsightFlow,Accounts Receivable,AR Balance By Specialty,"(SUM(Adjusted Charges) - SUM(Payments)) 
GROUP BY Specialty",dbo.payer,Payer Type,varchar(50),...,dbo.dimpayerSource,payerTypeDescription,varchar(50),PMS,HCHB,dbo.payer_TYPES,pt_desc,varchar(50)
InsightFlow,Accounts Receivable,AR Balance By Specialty,"(SUM(Adjusted Charges) - SUM(Payments)) 
GROUP BY Specialty",dbo.provider,Specialty,varchar(50),,dbo.dimWorker,JobDescription,varchar(50),PMS,HCHB,,,
InsightFlow,Accounts Receivable,AR Balance By Specialty,"(SUM(Adjusted Charges) - SUM(Payments)) 
GROUP BY Specialty",dbo.transactions,Service Date,date,,dbo.factRevenueLineItems,ServiceDate,date,PMS,HCHB,billing.LINE_ITEMS,li_servicedate,date
InsightFlow,Accounts Receivable,AR Balance By Specialty (Provider),"(SUM(Adjusted Charges) - SUM(Payments)) 
GROUP BY Specialty WHERE Provider = '<filter>'",dbo.provider,Provider,varchar(100),,dbo.dimEmployee,EmployeeName,varchar(40),PMS,HCHB,,,
InsightFlow,Accounts Receivable,AR Balance By Specialty (Provider),"(SUM(Adjusted Charges) - SUM(Payments)) 
GROUP BY Specialty WHERE Provider = '<filter>'",dbo.transactions,Payments,float,,dbo.factRevenueCashPayments,InitialAmount,decimal(9),PMS,HCHB,accounting.CASH_TRANSACTIONS,ct_initialamount,decimal(9)
InsightFlow,Accounts Receivable,AR Balance By Specialty (Provider),"(SUM(Adjusted Charges) - SUM(Payments)) 
GROUP BY Specialty WHERE Provider = '<filter>'",dbo.payer,Payer Type,varchar(50),...,dbo.dimpayerSource,payerTypeDescription,varchar(50),PMS,HCHB,dbo.payer_TYPES,pt_desc,varchar(50)
InsightFlow,Accounts Receivable,AR Balance By Specialty (Provider),"(SUM(Adjusted Charges) - SUM(Payments)) 
GROUP BY Specialty WHERE Provider = '<filter>'",dbo.provider,Specialty,varchar(50),,dbo.dimWorker,JobDescription,varchar(50),PMS,HCHB,,,
InsightFlow,Accounts Receivable,AR Balance By Specialty (Provider),"(SUM(Adjusted Charges) - SUM(Payments)) 
GROUP BY Specialty WHERE Provider = '<filter>'",dbo.transactions,Service Date,date,,dbo.factRevenueLineItems,ServiceDate,date,PMS,HCHB,billing.LINE_ITEMS,li_servicedate,date
InsightFlow,Accounts Receivable,AR Balance By Specialty (Operations),"(SUM(Adjusted Charges) - SUM(Payments)) 
GROUP BY Specialty WHERE Operations = '<filter>'",dbo.provider,Operations,varchar(100),,dbo.dimLocationHierarchy,ExecutiveDirectorLongName,varchar(400),PMS,HCHB,,,
InsightFlow,Accounts Receivable,AR Balance By Specialty (Operations),"(SUM(Adjusted Charges) - SUM(Payments)) 
GROUP BY Specialty WHERE Operations = '<filter>'",dbo.transactions,Payments,float,,dbo.factRevenueCashPayments,InitialAmount,decimal(9),PMS,HCHB,accounting.CASH_TRANSACTIONS,ct_initialamount,decimal(9)
InsightFlow,Accounts Receivable,AR Balance By Specialty (Operations),"(SUM(Adjusted Charges) - SUM(Payments)) 
GROUP BY Specialty WHERE Operations = '<filter>'",dbo.payer,Payer Type,varchar(50),...,dbo.dimpayerSource,payerTypeDescription,varchar(50),PMS,HCHB,dbo.payer_TYPES,pt_desc,varchar(50)
InsightFlow,Accounts Receivable,AR Balance By Specialty (Operations),"(SUM(Adjusted Charges) - SUM(Payments)) 
GROUP BY Specialty WHERE Operations = '<filter>'",dbo.provider,Specialty,varchar(50),,dbo.dimWorker,JobDescription,varchar(50),PMS,HCHB,,,
InsightFlow,Accounts Receivable,AR Balance By Specialty (Operations),"(SUM(Adjusted Charges) - SUM(Payments)) 
GROUP BY Specialty WHERE Operations = '<filter>'",dbo.transactions,Service Date,date,,dbo.factRevenueLineItems,ServiceDate,date,PMS,HCHB,billing.LINE_ITEMS,li_servicedate,date
InsightFlow,Accounts Receivable,AR Balance By Specialty (Location),"(SUM(Adjusted Charges) - SUM(Payments)) 
GROUP BY Specialty WHERE Location = '<filter>'",dbo.provider,Location,varchar(400),,dbo.dimLocationHierarchy,LocationName,varchar(400),PMS,HCHB,,,
InsightFlow,Accounts Receivable,AR Balance By Specialty (Location),"(SUM(Adjusted Charges) - SUM(Payments)) 
GROUP BY Specialty WHERE Location = '<filter>'",dbo.transactions,Payments,float,,dbo.factRevenueCashPayments,InitialAmount,decimal(9),PMS,HCHB,accounting.CASH_TRANSACTIONS,ct_initialamount,decimal(9)
InsightFlow,Accounts Receivable,AR Balance By Specialty (Location),"(SUM(Adjusted Charges) - SUM(Payments)) 
GROUP BY Specialty WHERE Location = '<filter>'",dbo.payer,Payer Type,varchar(50),...,dbo.dimpayerSource,payerTypeDescription,varchar(50),PMS,HCHB,dbo.payer_TYPES,pt_desc,varchar(50)
InsightFlow,Accounts Receivable,AR Balance By Specialty (Location),"(SUM(Adjusted Charges) - SUM(Payments)) 
GROUP BY Specialty WHERE Location = '<filter>'",dbo.provider,Specialty,varchar(50),,dbo.dimWorker,JobDescription,varchar(50),PMS,HCHB,,,
InsightFlow,Accounts Receivable,AR Balance By Specialty (Location),"(SUM(Adjusted Charges) - SUM(Payments)) 
GROUP BY Specialty WHERE Location = '<filter>'",dbo.transactions,Service Date,date,,dbo.factRevenueLineItems,ServiceDate,date,PMS,HCHB,billing.LINE_ITEMS,li_servicedate,date
InsightFlow,Accounts Receivable,AR Balance By Specialty (Payer Type),"(SUM(Adjusted Charges) - SUM(Payments)) 
GROUP BY Specialty WHERE Payer Type = '<filter>'",dbo.payer,Payer Type,varchar(50),...,dbo.dimpayerSource,payerTypeDescription,varchar(50),PMS,HCHB,dbo.payer_TYPES,pt_desc,varchar(50)
InsightFlow,Accounts Receivable,AR Balance By Specialty (Payer Type),"(SUM(Adjusted Charges) - SUM(Payments)) 
GROUP BY Specialty WHERE Payer Type = '<filter>'",dbo.transactions,Payments,float,,dbo.factRevenueCashPayments,InitialAmount,decimal(9),PMS,HCHB,accounting.CASH_TRANSACTIONS,ct_initialamount,decimal(9)
InsightFlow,Accounts Receivable,AR Balance By Specialty (Payer Type),"(SUM(Adjusted Charges) - SUM(Payments)) 
GROUP BY Specialty WHERE Payer Type = '<filter>'",dbo.payer,Payer Type,varchar(50),...,dbo.dimpayerSource,payerTypeDescription,varchar(50),PMS,HCHB,dbo.payer_TYPES,pt_desc,varchar(50)
InsightFlow,Accounts Receivable,AR Balance By Specialty (Payer Type),"(SUM(Adjusted Charges) - SUM(Payments)) 
GROUP BY Specialty WHERE Payer Type = '<filter>'",dbo.provider,Specialty,varchar(50),,dbo.dimWorker,JobDescription,varchar(50),PMS,HCHB,,,
InsightFlow,Accounts Receivable,AR Balance By Specialty (Payer Type),"(SUM(Adjusted Charges) - SUM(Payments)) 
GROUP BY Specialty WHERE Payer Type = '<filter>'",dbo.transactions,Service Date,date,,dbo.factRevenueLineItems,ServiceDate,date,PMS,HCHB,billing.LINE_ITEMS,li_servicedate,date
InsightFlow,Accounts Receivable,AR Balance By Specialty (Payer),"(SUM(Adjusted Charges) - SUM(Payments)) 
GROUP BY Specialty WHERE Payer = '<filter>'",dbo.payer,Insurance Name,varchar(50),,dimpayerSource,payerTypeDescription,varchar(50),PMS,HCHB,pt_desc,payer Type Name,varchar(50)
InsightFlow,Accounts Receivable,AR Balance By Specialty (Payer),"(SUM(Adjusted Charges) - SUM(Payments)) 
GROUP BY Specialty WHERE Payer = '<filter>'",dbo.transactions,Payments,float,,dbo.factRevenueCashPayments,InitialAmount,decimal(9),PMS,HCHB,accounting.CASH_TRANSACTIONS,ct_initialamount,decimal(9)
InsightFlow,Accounts Receivable,AR Balance By Specialty (Payer),"(SUM(Adjusted Charges) - SUM(Payments)) 
GROUP BY Specialty WHERE Payer = '<filter>'",dbo.payer,Payer Type,varchar(50),...,dbo.dimpayerSource,payerTypeDescription,varchar(50),PMS,HCHB,dbo.payer_TYPES,pt_desc,varchar(50)
InsightFlow,Accounts Receivable,AR Balance By Specialty (Payer),"(SUM(Adjusted Charges) - SUM(Payments)) 
GROUP BY Specialty WHERE Payer = '<filter>'",dbo.provider,Specialty,varchar(50),,dbo.dimWorker,JobDescription,varchar(50),PMS,HCHB,,,
InsightFlow,Accounts Receivable,AR Balance By Specialty (Payer),"(SUM(Adjusted Charges) - SUM(Payments)) 
GROUP BY Specialty WHERE Payer = '<filter>'",dbo.transactions,Service Date,date,,dbo.factRevenueLineItems,ServiceDate,date,PMS,HCHB,billing.LINE_ITEMS,li_servicedate,date
InsightFlow,Accounts Receivable,AR Balance By Specialty (Segment),"(SUM(Adjusted Charges) - SUM(Payments)) 
GROUP BY Specialty WHERE Segment = '<filter>'",dbo.provider,Segment,varchar(400),,dbo.dimLocationHierarchy,LobDescription,varchar(400),,,,,
InsightFlow,Accounts Receivable,AR Balance By Specialty (Segment),"(SUM(Adjusted Charges) - SUM(Payments)) 
GROUP BY Specialty WHERE Segment = '<filter>'",dbo.transactions,Payments,float,,dbo.factRevenueCashPayments,InitialAmount,decimal(9),PMS,HCHB,accounting.CASH_TRANSACTIONS,ct_initialamount,decimal(9)
InsightFlow,Accounts Receivable,AR Balance By Specialty (Segment),"(SUM(Adjusted Charges) - SUM(Payments)) 
GROUP BY Specialty WHERE Segment = '<filter>'",dbo.payer,Payer Type,varchar(50),...,dbo.dimpayerSource,payerTypeDescription,varchar(50),PMS,HCHB,dbo.payer_TYPES,pt_desc,varchar(50)
InsightFlow,Accounts Receivable,AR Balance By Specialty (Segment),"(SUM(Adjusted Charges) - SUM(Payments)) 
GROUP BY Specialty WHERE Segment = '<filter>'",dbo.provider,Specialty,varchar(50),,dbo.dimWorker,JobDescription,varchar(50),PMS,HCHB,,,
InsightFlow,Accounts Receivable,AR Balance By Specialty (Segment),"(SUM(Adjusted Charges) - SUM(Payments)) 
GROUP BY Specialty WHERE Segment = '<filter>'",dbo.transactions,Service Date,date,,dbo.factRevenueLineItems,ServiceDate,date,PMS,HCHB,billing.LINE_ITEMS,li_servicedate,date
InsightFlow,Accounts Receivable,AR Balance By Specialty (Lob),"(SUM(Adjusted Charges) - SUM(Payments)) 
GROUP BY Specialty WHERE Lob = '<filter>'",dbo.provider,Lob,varchar(400),,dbo.dimLocationHierarchy,Lob,varchar(400),PMS,HCHB,,,
InsightFlow,Accounts Receivable,AR Balance By Specialty (Lob),"(SUM(Adjusted Charges) - SUM(Payments)) 
GROUP BY Specialty WHERE Lob = '<filter>'",dbo.transactions,Payments,float,,dbo.factRevenueCashPayments,InitialAmount,decimal(9),PMS,HCHB,accounting.CASH_TRANSACTIONS,ct_initialamount,decimal(9)
InsightFlow,Accounts Receivable,AR Balance By Specialty (Lob),"(SUM(Adjusted Charges) - SUM(Payments)) 
GROUP BY Specialty WHERE Lob = '<filter>'",dbo.payer,Payer Type,varchar(50),...,dbo.dimpayerSource,payerTypeDescription,varchar(50),PMS,HCHB,dbo.payer_TYPES,pt_desc,varchar(50)
InsightFlow,Accounts Receivable,AR Balance By Specialty (Lob),"(SUM(Adjusted Charges) - SUM(Payments)) 
GROUP BY Specialty WHERE Lob = '<filter>'",dbo.provider,Specialty,varchar(50),,dbo.dimWorker,JobDescription,varchar(50),PMS,HCHB,,,
InsightFlow,Accounts Receivable,AR Balance By Specialty (Lob),"(SUM(Adjusted Charges) - SUM(Payments)) 
GROUP BY Specialty WHERE Lob = '<filter>'",dbo.transactions,Service Date,date,,dbo.factRevenueLineItems,ServiceDate,date,PMS,HCHB,billing.LINE_ITEMS,li_servicedate,date
InsightFlow,Accounts Receivable,Days In AR By Practice,(ARBalance WHERE DateOfService >= (Today - 90)) / (SUM(Charges) WHERE DateOfService >= (Today - 90)) GROUP BY Practice,dbo.transactions,AR Balance,float,(SUM(Charges) - SUM(Payments)) - SUM(Adjustments),dbo.factInvoices,InvoiceBalanceAmount,money,PMS,HCHB,,,
InsightFlow,Accounts Receivable,Days In AR By Practice,(ARBalance WHERE DateOfService >= (Today - 90)) / (SUM(Charges) WHERE DateOfService >= (Today - 90)) GROUP BY Practice,dbo.transactions,Payments,float,,dbo.factRevenueCashPayments,InitialAmount,decimal(9),PMS,HCHB,accounting.CASH_TRANSACTIONS,ct_initialamount,decimal(9)
InsightFlow,Accounts Receivable,Days In AR By Practice,(ARBalance WHERE DateOfService >= (Today - 90)) / (SUM(Charges) WHERE DateOfService >= (Today - 90)) GROUP BY Practice,dbo.transactions,Adjusted Charges,float,,dbo.factRevenueLineItems,RevenueAdjustedAmount,decimal(9),PMS,HCHB,accounting.REVENUE_TRANSACTIONS,rt_adjustedamount,decimal(9)
InsightFlow,Accounts Receivable,Days In AR By Practice,(ARBalance WHERE DateOfService >= (Today - 90)) / (SUM(Charges) WHERE DateOfService >= (Today - 90)) GROUP BY Practice,dbo.transactions,Service Date,date,,dbo.factRevenueLineItems,ServiceDate,date,PMS,HCHB,billing.LINE_ITEMS,li_servicedate,date
InsightFlow,Accounts Receivable,Days In AR By Practice,(ARBalance WHERE DateOfService >= (Today - 90)) / (SUM(Charges) WHERE DateOfService >= (Today - 90)) GROUP BY Practice,dbo.provider,Operations,varchar(100),,dbo.dimLocationHierarchy,ExecutiveDirectorLongName,varchar(400),PMS,HCHB,,,
InsightFlow,Accounts Receivable,Days In AR By Practice (Provider),(ARBalance WHERE DateOfService >= (Today - 90)) / (SUM(Charges) WHERE DateOfService >= (Today - 90)) GROUP BY Practice,dbo.provider,Provider,varchar(100),,dbo.dimEmployee,EmployeeName,varchar(40),PMS,HCHB,,,
InsightFlow,Accounts Receivable,Days In AR By Practice (Provider),(ARBalance WHERE DateOfService >= (Today - 90)) / (SUM(Charges) WHERE DateOfService >= (Today - 90)) GROUP BY Practice,dbo.transactions,AR Balance,float,(SUM(Charges) - SUM(Payments)) - SUM(Adjustments),dbo.factInvoices,InvoiceBalanceAmount,money,PMS,HCHB,,,
InsightFlow,Accounts Receivable,Days In AR By Practice (Provider),(ARBalance WHERE DateOfService >= (Today - 90)) / (SUM(Charges) WHERE DateOfService >= (Today - 90)) GROUP BY Practice,dbo.transactions,Payments,float,,dbo.factRevenueCashPayments,InitialAmount,decimal(9),PMS,HCHB,accounting.CASH_TRANSACTIONS,ct_initialamount,decimal(9)
InsightFlow,Accounts Receivable,Days In AR By Practice (Provider),(ARBalance WHERE DateOfService >= (Today - 90)) / (SUM(Charges) WHERE DateOfService >= (Today - 90)) GROUP BY Practice,dbo.transactions,Adjusted Charges,float,,dbo.factRevenueLineItems,RevenueAdjustedAmount,decimal(9),PMS,HCHB,accounting.REVENUE_TRANSACTIONS,rt_adjustedamount,decimal(9)
InsightFlow,Accounts Receivable,Days In AR By Practice (Provider),(ARBalance WHERE DateOfService >= (Today - 90)) / (SUM(Charges) WHERE DateOfService >= (Today - 90)) GROUP BY Practice,dbo.transactions,Service Date,date,,dbo.factRevenueLineItems,ServiceDate,date,PMS,HCHB,billing.LINE_ITEMS,li_servicedate,date
InsightFlow,Accounts Receivable,Days In AR By Practice (Provider),(ARBalance WHERE DateOfService >= (Today - 90)) / (SUM(Charges) WHERE DateOfService >= (Today - 90)) GROUP BY Practice,dbo.provider,Operations,varchar(100),,dbo.dimLocationHierarchy,ExecutiveDirectorLongName,varchar(400),PMS,HCHB,,,
InsightFlow,Accounts Receivable,Days In AR By Practice (Location),(ARBalance WHERE DateOfService >= (Today - 90)) / (SUM(Charges) WHERE DateOfService >= (Today - 90)) WHERE Location = '<filter>' GROUP BY Practice,dbo.provider,Location,varchar(400),,dbo.dimLocationHierarchy,LocationName,varchar(400),PMS,HCHB,,,
InsightFlow,Accounts Receivable,Days In AR By Practice (Location),(ARBalance WHERE DateOfService >= (Today - 90)) / (SUM(Charges) WHERE DateOfService >= (Today - 90)) WHERE Location = '<filter>' GROUP BY Practice,dbo.transactions,AR Balance,float,(SUM(Charges) - SUM(Payments)) - SUM(Adjustments),dbo.factInvoices,InvoiceBalanceAmount,money,PMS,HCHB,,,
InsightFlow,Accounts Receivable,Days In AR By Practice (Location),(ARBalance WHERE DateOfService >= (Today - 90)) / (SUM(Charges) WHERE DateOfService >= (Today - 90)) WHERE Location = '<filter>' GROUP BY Practice,dbo.transactions,Payments,float,,dbo.factRevenueCashPayments,InitialAmount,decimal(9),PMS,HCHB,accounting.CASH_TRANSACTIONS,ct_initialamount,decimal(9)
InsightFlow,Accounts Receivable,Days In AR By Practice (Location),(ARBalance WHERE DateOfService >= (Today - 90)) / (SUM(Charges) WHERE DateOfService >= (Today - 90)) WHERE Location = '<filter>' GROUP BY Practice,dbo.transactions,Adjusted Charges,float,,dbo.factRevenueLineItems,RevenueAdjustedAmount,decimal(9),PMS,HCHB,accounting.REVENUE_TRANSACTIONS,rt_adjustedamount,decimal(9)
InsightFlow,Accounts Receivable,Days In AR By Practice (Location),(ARBalance WHERE DateOfService >= (Today - 90)) / (SUM(Charges) WHERE DateOfService >= (Today - 90)) WHERE Location = '<filter>' GROUP BY Practice,dbo.transactions,Service Date,date,,dbo.factRevenueLineItems,ServiceDate,date,PMS,HCHB,billing.LINE_ITEMS,li_servicedate,date
InsightFlow,Accounts Receivable,Days In AR By Practice (Location),(ARBalance WHERE DateOfService >= (Today - 90)) / (SUM(Charges) WHERE DateOfService >= (Today - 90)) WHERE Location = '<filter>' GROUP BY Practice,dbo.provider,Operations,varchar(100),,dbo.dimLocationHierarchy,ExecutiveDirectorLongName,varchar(400),PMS,HCHB,,,
InsightFlow,Accounts Receivable,Days In AR By Practice (Operations),(ARBalance WHERE DateOfService >= (Today - 90)) / (SUM(Charges) WHERE DateOfService >= (Today - 90)) WHERE Operations = '<filter>' GROUP BY Practice,dbo.provider,Operations,varchar(100),,dbo.dimLocationHierarchy,ExecutiveDirectorLongName,varchar(400),PMS,HCHB,,,
InsightFlow,Accounts Receivable,Days In AR By Practice (Operations),(ARBalance WHERE DateOfService >= (Today - 90)) / (SUM(Charges) WHERE DateOfService >= (Today - 90)) WHERE Operations = '<filter>' GROUP BY Practice,dbo.transactions,AR Balance,float,(SUM(Charges) - SUM(Payments)) - SUM(Adjustments),dbo.factInvoices,InvoiceBalanceAmount,money,PMS,HCHB,,,
InsightFlow,Accounts Receivable,Days In AR By Practice (Operations),(ARBalance WHERE DateOfService >= (Today - 90)) / (SUM(Charges) WHERE DateOfService >= (Today - 90)) WHERE Operations = '<filter>' GROUP BY Practice,dbo.transactions,Payments,float,,dbo.factRevenueCashPayments,InitialAmount,decimal(9),PMS,HCHB,accounting.CASH_TRANSACTIONS,ct_initialamount,decimal(9)
InsightFlow,Accounts Receivable,Days In AR By Practice (Operations),(ARBalance WHERE DateOfService >= (Today - 90)) / (SUM(Charges) WHERE DateOfService >= (Today - 90)) WHERE Operations = '<filter>' GROUP BY Practice,dbo.transactions,Adjusted Charges,float,,dbo.factRevenueLineItems,RevenueAdjustedAmount,decimal(9),PMS,HCHB,accounting.REVENUE_TRANSACTIONS,rt_adjustedamount,decimal(9)
InsightFlow,Accounts Receivable,Days In AR By Practice (Operations),(ARBalance WHERE DateOfService >= (Today - 90)) / (SUM(Charges) WHERE DateOfService >= (Today - 90)) WHERE Operations = '<filter>' GROUP BY Practice,dbo.transactions,Service Date,date,,dbo.factRevenueLineItems,ServiceDate,date,PMS,HCHB,billing.LINE_ITEMS,li_servicedate,date
InsightFlow,Accounts Receivable,Days In AR By Practice (Operations),(ARBalance WHERE DateOfService >= (Today - 90)) / (SUM(Charges) WHERE DateOfService >= (Today - 90)) WHERE Operations = '<filter>' GROUP BY Practice,dbo.provider,Operations,varchar(100),,dbo.dimLocationHierarchy,ExecutiveDirectorLongName,varchar(400),PMS,HCHB,,,
InsightFlow,Accounts Receivable,Days In AR By Practice (Payer Type),(ARBalance WHERE DateOfService >= (Today - 90)) / (SUM(Charges) WHERE DateOfService >= (Today - 90)) WHERE Payer Type = '<filter>' GROUP BY Practice,dbo.payer,Payer Type,varchar(50),...,dbo.dimpayerSource,payerTypeDescription,varchar(50),PMS,HCHB,dbo.payer_TYPES,pt_desc,varchar(50)
